"","x"
"1069","ENSG00000149257"
"1070","ENSG00000104904"
"1071","ENSG00000102931"
"1072","ENSG00000023228"
"1073","ENSG00000147650"
"1074","ENSG00000071553"
"1075","ENSG00000077312"
"1076","ENSG00000197226"
"1077","ENSG00000181472"
"1078","ENSG00000142453"
"1079","ENSG00000183098"
"1080","ENSG00000182220"
"1081","ENSG00000160683"
"1082","ENSG00000167595"
"1083","ENSG00000132016"
"1084","ENSG00000160752"
"1085","ENSG00000076944"
"1086","ENSG00000075785"
"1087","ENSG00000175220"
"1088","ENSG00000162073"
"1089","ENSG00000138035"
"1090","ENSG00000103855"
"1091","ENSG00000151923"
"1092","ENSG00000064652"
"1093","ENSG00000118655"
"1094","ENSG00000279473"
"1095","ENSG00000182173"
"1096","ENSG00000127586"
"1097","ENSG00000092068"
"1098","ENSG00000132963"
"1099","ENSG00000168476"
"1100","ENSG00000269335"
"1101","ENSG00000188706"
"1102","ENSG00000205250"
"1103","ENSG00000123349"
"1104","ENSG00000244313"
"1105","ENSG00000169223"
"1106","ENSG00000108592"
"1107","ENSG00000111639"
"1108","ENSG00000185000"
"1109","ENSG00000102753"
"1110","ENSG00000175183"
"1111","ENSG00000106628"
"1112","ENSG00000156858"
"1113","ENSG00000140525"
"1114","ENSG00000117593"
"1115","ENSG00000146072"
"1116","ENSG00000105519"
"1117","ENSG00000115484"
"1118","ENSG00000188483"
"1119","ENSG00000145730"
"1120","ENSG00000132000"
"1121","ENSG00000150990"
"1122","ENSG00000133477"
"1123","ENSG00000103353"
"1124","ENSG00000175793"
"1125","ENSG00000010244"
"1126","ENSG00000182628"
"1127","ENSG00000136159"
"1128","ENSG00000132017"
"1129","ENSG00000119333"
"1130","ENSG00000276458"
"1131","ENSG00000141030"
"1132","ENSG00000182871"
"1133","ENSG00000229117"
"1134","ENSG00000167699"
"1135","ENSG00000148400"
"1136","ENSG00000177697"
"1137","ENSG00000139291"
"1138","ENSG00000129993"
"1139","ENSG00000164402"
"1140","ENSG00000006047"
"1141","ENSG00000121653"
"1142","ENSG00000206427"
"1143","ENSG00000155366"
"1144","ENSG00000087088"
"1145","ENSG00000149418"
"1146","ENSG00000128228"
"1147","ENSG00000182247"
"1148","ENSG00000214593"
"1149","ENSG00000156504"
"1150","ENSG00000136699"
"1151","ENSG00000165480"
"1152","ENSG00000126746"
"1153","ENSG00000198612"
"1154","ENSG00000214022"
"1155","ENSG00000143319"
"1156","ENSG00000106263"
"1157","ENSG00000141858"
"1158","ENSG00000105221"
"1159","ENSG00000058091"
"1160","ENSG00000162734"
"1161","ENSG00000173153"
"1162","ENSG00000183283"
"1163","ENSG00000129925"
"1164","ENSG00000176248"
"1165","ENSG00000277429"
"1166","ENSG00000174827"
"1167","ENSG00000213585"
"1168","ENSG00000198604"
"1169","ENSG00000185989"
"1170","ENSG00000165732"
"1171","ENSG00000203667"
"1172","ENSG00000197930"
"1173","ENSG00000226499"
"1174","ENSG00000262666"
"1175","ENSG00000103365"
"1176","ENSG00000041357"
"1177","ENSG00000185324"
"1178","ENSG00000078808"
"1179","ENSG00000141682"
"1180","ENSG00000076108"
"1181","ENSG00000096171"
"1182","ENSG00000124215"
"1183","ENSG00000136908"
"1184","ENSG00000107331"
"1185","ENSG00000160214"
"1186","ENSG00000130175"
"1187","ENSG00000104852"
"1188","ENSG00000106290"
"1189","ENSG00000160223"
"1190","ENSG00000168528"
"1191","ENSG00000111665"
"1192","ENSG00000103168"
"1193","ENSG00000102265"
"1194","ENSG00000165678"
"1195","ENSG00000122140"
"1196","ENSG00000140553"
"1197","ENSG00000178719"
"1198","ENSG00000134317"
"1199","ENSG00000141569"
"1200","ENSG00000125821"
"1201","ENSG00000181788"
"1202","ENSG00000275125"
"1203","ENSG00000186868"
"1204","ENSG00000272916"
"1205","ENSG00000088832"
"1206","ENSG00000160789"
"1207","ENSG00000213593"
"1208","ENSG00000115677"
"1209","ENSG00000196937"
"1210","ENSG00000161618"
"1211","ENSG00000165238"
"1212","ENSG00000142634"
"1213","ENSG00000145214"
"1214","ENSG00000128951"
"1215","ENSG00000123342"
"1216","ENSG00000164125"
"1217","ENSG00000143013"
"1218","ENSG00000064419"
"1219","ENSG00000071889"
"1220","ENSG00000103035"
"1221","ENSG00000173456"
"1222","ENSG00000183260"
"1223","ENSG00000108468"
"1224","ENSG00000178741"
"1225","ENSG00000224831"
"1226","ENSG00000070718"
"1227","ENSG00000077713"
"1228","ENSG00000275837"
"1229","ENSG00000149809"
"1230","ENSG00000177879"
"1231","ENSG00000157014"
"1232","ENSG00000068489"
"1233","ENSG00000136930"
"1234","ENSG00000173599"
"1235","ENSG00000108479"
"1236","ENSG00000139645"
"1237","ENSG00000108786"
"1238","ENSG00000131148"
"1239","ENSG00000141867"
"1240","ENSG00000169718"
"1241","ENSG00000168993"
"1242","ENSG00000013275"
"1243","ENSG00000100280"
"1244","ENSG00000161980"
"1245","ENSG00000137563"
"1246","ENSG00000169255"
"1247","ENSG00000183036"
"1248","ENSG00000108953"
"1249","ENSG00000065320"
"1250","ENSG00000147383"
"1251","ENSG00000132323"
"1252","ENSG00000085719"
"1253","ENSG00000214063"
"1254","ENSG00000117308"
"1255","ENSG00000182307"
"1256","ENSG00000108523"
"1257","ENSG00000076382"
"1258","ENSG00000135801"
"1259","ENSG00000108557"
"1260","ENSG00000099204"
"1261","ENSG00000118263"
"1262","ENSG00000013573"
"1263","ENSG00000152056"
"1264","ENSG00000015532"
"1265","ENSG00000139182"
"1266","ENSG00000141574"
"1267","ENSG00000269823"
"1268","ENSG00000143256"
"1269","ENSG00000227315"
"1270","ENSG00000134824"
"1271","ENSG00000125520"
"1272","ENSG00000171346"
"1273","ENSG00000179271"
"1274","ENSG00000116120"
"1275","ENSG00000180992"
"1276","ENSG00000261599"
"1277","ENSG00000257727"
"1278","ENSG00000115524"
"1279","ENSG00000170606"
"1280","ENSG00000244257"
"1281","ENSG00000235162"
"1282","ENSG00000127561"
"1283","ENSG00000090020"
"1284","ENSG00000179262"
"1285","ENSG00000204316"
"1286","ENSG00000123124"
"1287","ENSG00000099725"
"1288","ENSG00000069998"
"1289","ENSG00000275911"
"1290","ENSG00000253250"
"1291","ENSG00000110619"
"1292","ENSG00000224578"
"1293","ENSG00000054179"
"1294","ENSG00000102871"
"1295","ENSG00000015153"
"1296","ENSG00000120314"
"1297","ENSG00000171401"
"1298","ENSG00000188986"
"1299","ENSG00000149806"
"1300","ENSG00000120685"
"1301","ENSG00000175662"
"1302","ENSG00000234648"
"1303","ENSG00000055070"
"1304","ENSG00000096968"
"1305","ENSG00000182796"
"1306","ENSG00000055813"
"1307","ENSG00000111321"
"1308","ENSG00000129351"
"1309","ENSG00000174808"
"1310","ENSG00000106484"
"1311","ENSG00000131188"
"1312","ENSG00000099800"
"1313","ENSG00000187634"
"1314","ENSG00000082175"
"1315","ENSG00000107281"
"1316","ENSG00000130522"
"1317","ENSG00000117362"
"1318","ENSG00000007202"
"1319","ENSG00000137727"
"1320","ENSG00000273259"
"1321","ENSG00000169857"
"1322","ENSG00000105993"
"1323","ENSG00000076248"
"1324","ENSG00000213782"
"1325","ENSG00000282092"
"1326","ENSG00000106244"
"1327","ENSG00000162298"
"1328","ENSG00000140521"
"1329","ENSG00000172461"
"1330","ENSG00000196205"
"1331","ENSG00000087365"
"1332","ENSG00000179010"
"1333","ENSG00000262919"
"1334","ENSG00000076003"
"1335","ENSG00000162959"
"1336","ENSG00000235657"
"1337","ENSG00000123179"
"1338","ENSG00000071994"
"1339","ENSG00000117143"
"1340","ENSG00000185627"
"1341","ENSG00000111481"
"1342","ENSG00000197905"
"1343","ENSG00000164626"
"1344","ENSG00000132953"
"1345","ENSG00000145220"
"1346","ENSG00000131467"
"1347","ENSG00000129680"
"1348","ENSG00000196642"
"1349","ENSG00000155463"
"1350","ENSG00000105287"
"1351","ENSG00000162244"
"1352","ENSG00000142507"
"1353","ENSG00000156469"
"1354","ENSG00000278165"
"1355","ENSG00000147874"
"1356","ENSG00000198563"
"1357","ENSG00000135763"
"1358","ENSG00000070756"
"1359","ENSG00000139546"
"1360","ENSG00000074842"
"1361","ENSG00000106025"
"1362","ENSG00000143815"
"1363","ENSG00000161714"
"1364","ENSG00000105723"
"1365","ENSG00000159692"
"1366","ENSG00000175970"
"1367","ENSG00000147394"
"1368","ENSG00000120992"
"1369","ENSG00000196932"
"1370","ENSG00000102901"
"1371","ENSG00000173272"
"1372","ENSG00000013619"
"1373","ENSG00000128965"
"1374","ENSG00000108561"
"1375","ENSG00000011347"
"1376","ENSG00000237889"
"1377","ENSG00000169136"
"1378","ENSG00000135333"
"1379","ENSG00000118515"
"1380","ENSG00000125844"
"1381","ENSG00000116786"
"1382","ENSG00000169084"
"1383","ENSG00000154099"
"1384","ENSG00000075618"
"1385","ENSG00000121940"
"1386","ENSG00000242485"
"1387","ENSG00000138119"
"1388","ENSG00000117877"
"1389","ENSG00000059573"
"1390","ENSG00000196557"
"1391","ENSG00000171621"
"1392","ENSG00000071894"
"1393","ENSG00000135521"
"1394","ENSG00000176532"
"1395","ENSG00000141424"
"1396","ENSG00000173653"
"1397","ENSG00000103005"
"1398","ENSG00000099901"
"1399","ENSG00000163013"
"1400","ENSG00000130045"
"1401","ENSG00000151883"
"1402","ENSG00000160710"
"1403","ENSG00000159111"
"1404","ENSG00000179832"
"1405","ENSG00000197747"
"1406","ENSG00000187531"
"1407","ENSG00000072133"
"1408","ENSG00000065000"
"1409","ENSG00000157637"
"1410","ENSG00000103363"
"1411","ENSG00000111206"
"1412","ENSG00000165684"
"1413","ENSG00000137819"
"1414","ENSG00000100473"
"1415","ENSG00000115525"
"1416","ENSG00000176490"
"1417","ENSG00000166794"
"1418","ENSG00000105983"
"1419","ENSG00000132768"
"1420","ENSG00000136068"
"1421","ENSG00000174276"
"1422","ENSG00000136877"
"1423","ENSG00000130764"
"1424","ENSG00000109501"
"1425","ENSG00000028310"
"1426","ENSG00000181222"
"1427","ENSG00000134108"
"1428","ENSG00000066697"
"1429","ENSG00000085552"
"1430","ENSG00000262246"
"1431","ENSG00000091483"
"1432","ENSG00000062282"
"1433","ENSG00000106868"
"1434","ENSG00000136026"
"1435","ENSG00000151090"
"1436","ENSG00000158545"
"1437","ENSG00000117360"
"1438","ENSG00000136856"
"1439","ENSG00000145916"
"1440","ENSG00000140406"
"1441","ENSG00000159210"
"1442","ENSG00000113300"
"1443","ENSG00000103275"
"1444","ENSG00000223771"
"1445","ENSG00000165782"
"1446","ENSG00000099797"
"1447","ENSG00000143614"
"1448","ENSG00000159788"
"1449","ENSG00000233270"
"1450","ENSG00000171453"
"1451","ENSG00000119729"
"1452","ENSG00000112343"
"1453","ENSG00000197976"
"1454","ENSG00000126767"
"1455","ENSG00000228594"
"1456","ENSG00000136381"
"1457","ENSG00000176046"
"1458","ENSG00000101132"
"1459","ENSG00000168005"
"1460","ENSG00000182272"
"1461","ENSG00000173264"
"1462","ENSG00000281348"
"1463","ENSG00000226976"
"1464","ENSG00000135046"
"1465","ENSG00000112658"
"1466","ENSG00000164850"
"1467","ENSG00000120913"
"1468","ENSG00000136518"
"1469","ENSG00000183048"
"1470","ENSG00000136830"
"1471","ENSG00000139737"
"1472","ENSG00000085415"
"1473","ENSG00000142039"
"1474","ENSG00000197713"
"1475","ENSG00000038274"
"1476","ENSG00000179542"
"1477","ENSG00000185615"
"1478","ENSG00000119411"
"1479","ENSG00000147256"
"1480","ENSG00000143621"
"1481","ENSG00000217165"
"1482","ENSG00000230837"
"1483","ENSG00000135439"
"1484","ENSG00000118508"
"1485","ENSG00000162300"
"1486","ENSG00000235636"
"1487","ENSG00000128311"
"1488","ENSG00000123159"
"1489","ENSG00000116285"
"1490","ENSG00000138735"
"1491","ENSG00000183153"
"1492","ENSG00000213523"
"1493","ENSG00000169439"
"1494","ENSG00000172009"
"1495","ENSG00000205339"
"1496","ENSG00000066382"
"1497","ENSG00000134057"
"1498","ENSG00000176170"
"1499","ENSG00000176946"
"1500","ENSG00000138442"
"1501","ENSG00000140961"
"1502","ENSG00000106305"
"1503","ENSG00000185585"
"1504","ENSG00000139352"
"1505","ENSG00000136807"
"1506","ENSG00000213397"
"1507","ENSG00000164778"
"1508","ENSG00000048140"
"1509","ENSG00000160796"
"1510","ENSG00000067057"
"1511","ENSG00000149016"
"1512","ENSG00000099381"
"1513","ENSG00000062582"
"1514","ENSG00000090266"
"1515","ENSG00000182180"
"1516","ENSG00000282051"
"1517","ENSG00000154642"
"1518","ENSG00000183742"
"1519","ENSG00000179912"
"1520","ENSG00000273494"
"1521","ENSG00000279909"
"1522","ENSG00000260342"
"1523","ENSG00000169714"
"1524","ENSG00000070423"
"1525","ENSG00000138172"
"1526","ENSG00000149564"
"1527","ENSG00000239830"
"1528","ENSG00000033100"
"1529","ENSG00000198925"
"1530","ENSG00000166833"
"1531","ENSG00000268104"
"1532","ENSG00000175602"
"1533","ENSG00000256269"
"1534","ENSG00000178999"
"1535","ENSG00000015475"
"1536","ENSG00000135930"
"1537","ENSG00000160075"
"1538","ENSG00000104529"
"1539","ENSG00000174851"
"1540","ENSG00000122679"
"1541","ENSG00000089639"
"1542","ENSG00000184182"
"1543","ENSG00000129625"
"1544","ENSG00000229927"
"1545","ENSG00000131773"
"1546","ENSG00000275605"
"1547","ENSG00000185090"
"1548","ENSG00000186891"
"1549","ENSG00000182768"
"1550","ENSG00000085276"
"1551","ENSG00000166881"
"1552","ENSG00000144645"
"1553","ENSG00000213442"
"1554","ENSG00000235957"
"1555","ENSG00000198837"
"1556","ENSG00000181359"
"1557","ENSG00000131650"
"1558","ENSG00000197183"
"1559","ENSG00000171865"
"1560","ENSG00000122687"
"1561","ENSG00000149823"
"1562","ENSG00000065485"
"1563","ENSG00000096063"
"1564","ENSG00000253276"
"1565","ENSG00000063241"
"1566","ENSG00000160360"
"1567","ENSG00000142002"
"1568","ENSG00000143222"
"1569","ENSG00000013583"
"1570","ENSG00000274352"
"1571","ENSG00000172269"
"1572","ENSG00000139880"
"1573","ENSG00000132591"
"1574","ENSG00000116957"
"1575","ENSG00000130881"
"1576","ENSG00000124813"
"1577","ENSG00000075275"
"1578","ENSG00000151929"
"1579","ENSG00000101311"
"1580","ENSG00000231617"
"1581","ENSG00000263528"
"1582","ENSG00000106144"
"1583","ENSG00000164163"
"1584","ENSG00000160193"
"1585","ENSG00000178952"
"1586","ENSG00000172889"
"1587","ENSG00000116670"
"1588","ENSG00000075643"
"1589","ENSG00000164070"
"1590","ENSG00000033011"
"1591","ENSG00000103152"
"1592","ENSG00000258311"
"1593","ENSG00000135018"
"1594","ENSG00000071626"
"1595","ENSG00000165637"
"1596","ENSG00000176485"
"1597","ENSG00000067113"
"1598","ENSG00000184867"
"1599","ENSG00000167775"
"1600","ENSG00000112855"
"1601","ENSG00000065802"
"1602","ENSG00000158792"
"1603","ENSG00000087470"
"1604","ENSG00000124574"
"1605","ENSG00000147536"
"1606","ENSG00000109103"
"1607","ENSG00000250321"
"1608","ENSG00000128272"
"1609","ENSG00000108639"
"1610","ENSG00000242419"
"1611","ENSG00000257790"
"1612","ENSG00000136827"
"1613","ENSG00000105677"
"1614","ENSG00000011295"
"1615","ENSG00000080608"
"1616","ENSG00000178307"
"1617","ENSG00000197982"
"1618","ENSG00000137502"
"1619","ENSG00000182718"
"1620","ENSG00000240849"
"1621","ENSG00000104731"
"1622","ENSG00000147684"
"1623","ENSG00000136997"
"1624","ENSG00000170312"
"1625","ENSG00000105722"
"1626","ENSG00000127884"
"1627","ENSG00000176101"
"1628","ENSG00000266338"
"1629","ENSG00000130511"
"1630","ENSG00000175826"
"1631","ENSG00000160113"
"1632","ENSG00000168924"
"1633","ENSG00000205744"
"1634","ENSG00000147883"
"1635","ENSG00000178896"
"1636","ENSG00000167962"
"1637","ENSG00000127423"
"1638","ENSG00000070404"
"1639","ENSG00000116774"
"1640","ENSG00000227715"
"1641","ENSG00000093144"
"1642","ENSG00000160401"
"1643","ENSG00000149923"
"1644","ENSG00000124226"
"1645","ENSG00000213551"
"1646","ENSG00000170540"
"1647","ENSG00000111581"
"1648","ENSG00000175305"
"1649","ENSG00000106003"
"1650","ENSG00000175634"
"1651","ENSG00000131558"
"1652","ENSG00000123364"
"1653","ENSG00000106344"
"1654","ENSG00000136279"
"1655","ENSG00000112031"
"1656","ENSG00000143549"
"1657","ENSG00000095321"
"1658","ENSG00000139211"
"1659","ENSG00000178538"
"1660","ENSG00000218014"
"1661","ENSG00000169188"
"1662","ENSG00000137818"
"1663","ENSG00000137161"
"1664","ENSG00000143819"
"1665","ENSG00000167566"
"1666","ENSG00000136986"
"1667","ENSG00000156049"
"1668","ENSG00000165410"
"1669","ENSG00000100883"
"1670","ENSG00000106636"
"1671","ENSG00000167085"
"1672","ENSG00000136490"
"1673","ENSG00000272058"
"1674","ENSG00000274811"
"1675","ENSG00000162650"
"1676","ENSG00000276681"
"1677","ENSG00000178913"
"1678","ENSG00000177542"
"1679","ENSG00000102181"
"1680","ENSG00000175768"
"1681","ENSG00000149289"
"1682","ENSG00000113282"
"1683","ENSG00000149483"
"1684","ENSG00000166913"
"1685","ENSG00000134186"
"1686","ENSG00000117411"
"1687","ENSG00000065427"
"1688","ENSG00000267303"
"1689","ENSG00000129474"
"1690","ENSG00000165916"
"1691","ENSG00000165304"
"1692","ENSG00000157851"
"1693","ENSG00000188807"
"1694","ENSG00000161800"
"1695","ENSG00000167543"
"1696","ENSG00000111530"
"1697","ENSG00000196372"
"1698","ENSG00000150403"
"1699","ENSG00000167968"
"1700","ENSG00000107140"
"1701","ENSG00000115541"
"1702","ENSG00000197044"
"1703","ENSG00000128016"
"1704","ENSG00000213563"
"1705","ENSG00000136451"
"1706","ENSG00000276371"
"1707","ENSG00000187079"
"1708","ENSG00000113649"
"1709","ENSG00000149480"
"1710","ENSG00000128059"
"1711","ENSG00000214300"
"1712","ENSG00000071859"
"1713","ENSG00000139343"
"1714","ENSG00000143374"
"1715","ENSG00000267748"
"1716","ENSG00000262788"
"1717","ENSG00000236090"
"1718","ENSG00000108773"
"1719","ENSG00000140650"
"1720","ENSG00000080224"
"1721","ENSG00000197122"
"1722","ENSG00000167657"
"1723","ENSG00000085377"
"1724","ENSG00000167291"
"1725","ENSG00000257529"
"1726","ENSG00000258427"
"1727","ENSG00000186174"
"1728","ENSG00000143164"
"1729","ENSG00000198363"
"1730","ENSG00000159335"
"1731","ENSG00000172551"
"1732","ENSG00000101236"
"1733","ENSG00000145194"
"1734","ENSG00000100504"
"1735","ENSG00000099203"
"1736","ENSG00000164741"
"1737","ENSG00000188643"
"1738","ENSG00000181885"
"1739","ENSG00000010256"
"1740","ENSG00000182484"
"1741","ENSG00000103495"
"1742","ENSG00000268279"
"1743","ENSG00000017260"
"1744","ENSG00000179241"
"1745","ENSG00000130165"
"1746","ENSG00000213983"
"1747","ENSG00000197070"
"1748","ENSG00000071462"
"1749","ENSG00000125817"
"1750","ENSG00000141086"
"1751","ENSG00000100711"
"1752","ENSG00000134830"
"1753","ENSG00000103335"
"1754","ENSG00000087299"
"1755","ENSG00000104897"
"1756","ENSG00000185085"
"1757","ENSG00000125656"
"1758","ENSG00000104886"
"1759","ENSG00000062716"
"1760","ENSG00000225108"
"1761","ENSG00000173744"
"1762","ENSG00000265241"
"1763","ENSG00000118402"
"1764","ENSG00000167165"
"1765","ENSG00000104635"
"1766","ENSG00000112237"
"1767","ENSG00000104892"
"1768","ENSG00000214078"
"1769","ENSG00000103502"
"1770","ENSG00000137714"
"1771","ENSG00000124222"
"1772","ENSG00000112984"
"1773","ENSG00000179820"
"1774","ENSG00000154102"
"1775","ENSG00000099783"
"1776","ENSG00000179950"
"1777","ENSG00000164970"
"1778","ENSG00000225890"
"1779","ENSG00000084623"
"1780","ENSG00000227850"
"1781","ENSG00000134283"
"1782","ENSG00000249853"
"1783","ENSG00000178498"
"1784","ENSG00000204628"
"1785","ENSG00000106991"
"1786","ENSG00000114030"
"1787","ENSG00000168268"
"1788","ENSG00000099860"
"1789","ENSG00000113645"
"1790","ENSG00000162434"
"1791","ENSG00000275834"
"1792","ENSG00000133265"
"1793","ENSG00000171867"
"1794","ENSG00000227034"
"1795","ENSG00000149499"
"1796","ENSG00000156860"
"1797","ENSG00000179409"
"1798","ENSG00000152642"
"1799","ENSG00000167723"
"1800","ENSG00000149084"
"1801","ENSG00000100814"
"1802","ENSG00000278666"
"1803","ENSG00000090316"
"1804","ENSG00000101412"
"1805","ENSG00000127415"
"1806","ENSG00000259169"
"1807","ENSG00000167325"
"1808","ENSG00000180801"
"1809","ENSG00000133027"
"1810","ENSG00000123545"
"1811","ENSG00000135452"
"1812","ENSG00000140545"
"1813","ENSG00000139613"
"1814","ENSG00000179967"
"1815","ENSG00000164877"
"1816","ENSG00000079313"
"1817","ENSG00000113643"
"1818","ENSG00000169047"
"1819","ENSG00000109118"
"1820","ENSG00000111726"
"1821","ENSG00000166902"
"1822","ENSG00000105402"
"1823","ENSG00000021762"
"1824","ENSG00000143258"
"1825","ENSG00000102103"
"1826","ENSG00000095539"
"1827","ENSG00000101084"
"1828","ENSG00000116459"
"1829","ENSG00000170745"
"1830","ENSG00000078269"
"1831","ENSG00000276180"
"1832","ENSG00000129354"
"1833","ENSG00000094804"
"1834","ENSG00000198860"
"1835","ENSG00000184388"
"1836","ENSG00000172183"
"1837","ENSG00000138166"
"1838","ENSG00000125901"
"1839","ENSG00000115307"
"1840","ENSG00000084628"
"1841","ENSG00000168243"
"1842","ENSG00000109084"
"1843","ENSG00000185504"
"1844","ENSG00000161677"
"1845","ENSG00000184060"
"1846","ENSG00000177595"
"1847","ENSG00000279986"
"1848","ENSG00000170043"
"1849","ENSG00000157193"
"1850","ENSG00000196313"
"1851","ENSG00000112306"
"1852","ENSG00000100379"
"1853","ENSG00000248751"
"1854","ENSG00000054148"
"1855","ENSG00000177854"
"1856","ENSG00000110719"
"1857","ENSG00000135835"
"1858","ENSG00000060656"
"1859","ENSG00000231345"
"1860","ENSG00000170561"
"1861","ENSG00000183044"
"1862","ENSG00000164815"
"1863","ENSG00000108010"
"1864","ENSG00000205323"
"1865","ENSG00000168386"
"1866","ENSG00000182264"
"1867","ENSG00000152082"
"1868","ENSG00000065054"
"1869","ENSG00000277161"
"1870","ENSG00000185236"
"1871","ENSG00000116793"
"1872","ENSG00000204839"
"1873","ENSG00000065057"
"1874","ENSG00000064042"
"1875","ENSG00000060138"
"1876","ENSG00000183207"
"1877","ENSG00000004700"
"1878","ENSG00000104907"
"1879","ENSG00000121089"
"1880","ENSG00000168411"
"1881","ENSG00000198917"
"1882","ENSG00000102445"
"1883","ENSG00000106477"
"1884","ENSG00000101294"
"1885","ENSG00000182899"
"1886","ENSG00000145431"
"1887","ENSG00000088836"
"1888","ENSG00000130449"
"1889","ENSG00000182544"
"1890","ENSG00000237842"
"1891","ENSG00000137504"
"1892","ENSG00000228672"
"1893","ENSG00000105676"
"1894","ENSG00000125755"
"1895","ENSG00000240204"
"1896","ENSG00000205060"
"1897","ENSG00000270136"
"1898","ENSG00000203618"
"1899","ENSG00000221968"
"1900","ENSG00000123395"
"1901","ENSG00000092201"
"1902","ENSG00000007264"
"1903","ENSG00000148341"
"1904","ENSG00000121578"
"1905","ENSG00000152377"
"1906","ENSG00000147041"
"1907","ENSG00000116213"
"1908","ENSG00000170638"
"1909","ENSG00000128607"
"1910","ENSG00000198736"
"1911","ENSG00000143183"
"1912","ENSG00000196427"
"1913","ENSG00000029153"
"1914","ENSG00000069399"
"1915","ENSG00000108848"
"1916","ENSG00000164109"
"1917","ENSG00000257921"
"1918","ENSG00000179562"
"1919","ENSG00000118596"
"1920","ENSG00000179348"
"1921","ENSG00000129667"
"1922","ENSG00000131149"
"1923","ENSG00000137124"
"1924","ENSG00000183527"
"1925","ENSG00000174080"
"1926","ENSG00000148019"
"1927","ENSG00000167535"
"1928","ENSG00000186462"
"1929","ENSG00000148120"
"1930","ENSG00000235363"
"1931","ENSG00000110108"
"1932","ENSG00000137486"
"1933","ENSG00000007080"
"1934","ENSG00000278550"
"1935","ENSG00000125970"
"1936","ENSG00000224264"
"1937","ENSG00000135632"
"1938","ENSG00000164172"
"1939","ENSG00000023902"
"1940","ENSG00000105443"
"1941","ENSG00000002586"
"1942","ENSG00000111412"
"1943","ENSG00000101160"
"1944","ENSG00000148468"
"1945","ENSG00000139174"
"1946","ENSG00000100258"
"1947","ENSG00000169972"
"1948","ENSG00000115687"
"1949","ENSG00000203772"
"1950","ENSG00000148358"
"1951","ENSG00000069482"
"1952","ENSG00000224952"
"1953","ENSG00000187838"
"1954","ENSG00000161057"
"1955","ENSG00000185215"
"1956","ENSG00000174775"
"1957","ENSG00000136942"
"1958","ENSG00000138081"
"1959","ENSG00000247596"
"1960","ENSG00000102572"
"1961","ENSG00000019102"
"1962","ENSG00000119280"
"1963","ENSG00000085733"
"1964","ENSG00000275346"
"1965","ENSG00000149532"
"1966","ENSG00000167930"
"1967","ENSG00000178826"
"1968","ENSG00000138107"
"1969","ENSG00000160678"
"1970","ENSG00000113763"
"1971","ENSG00000102898"
"1972","ENSG00000139625"
"1973","ENSG00000277952"
"1974","ENSG00000110660"
"1975","ENSG00000219201"
"1976","ENSG00000173933"
"1977","ENSG00000170854"
"1978","ENSG00000170775"
"1979","ENSG00000154640"
"1980","ENSG00000120253"
"1981","ENSG00000159147"
"1982","ENSG00000179526"
"1983","ENSG00000136305"
"1984","ENSG00000142166"
"1985","ENSG00000158296"
"1986","ENSG00000160767"
"1987","ENSG00000130717"
"1988","ENSG00000213676"
"1989","ENSG00000136463"
"1990","ENSG00000155506"
"1991","ENSG00000001497"
"1992","ENSG00000137801"
"1993","ENSG00000204019"
"1994","ENSG00000233750"
"1995","ENSG00000256229"
"1996","ENSG00000282086"
"1997","ENSG00000176383"
"1998","ENSG00000168675"
"1999","ENSG00000124302"
"2000","ENSG00000272772"
"2001","ENSG00000160741"
"2002","ENSG00000099917"
"2003","ENSG00000037241"
"2004","ENSG00000115268"
"2005","ENSG00000149547"
"2006","ENSG00000178149"
"2007","ENSG00000161091"
"2008","ENSG00000070159"
"2009","ENSG00000204922"
"2010","ENSG00000126562"
"2011","ENSG00000101945"
"2012","ENSG00000124207"
"2013","ENSG00000107554"
"2014","ENSG00000144401"
"2015","ENSG00000168385"
"2016","ENSG00000105372"
"2017","ENSG00000115649"
"2018","ENSG00000169504"
"2019","ENSG00000103226"
"2020","ENSG00000281490"
"2021","ENSG00000152076"
"2022","ENSG00000149541"
"2023","ENSG00000114354"
"2024","ENSG00000188488"
"2025","ENSG00000183010"
"2026","ENSG00000240184"
"2027","ENSG00000063587"
"2028","ENSG00000077348"
"2029","ENSG00000092969"
"2030","ENSG00000119953"
"2031","ENSG00000162840"
"2032","ENSG00000281230"
"2033","ENSG00000117983"
"2034","ENSG00000139505"
"2035","ENSG00000037280"
"2036","ENSG00000168884"
"2037","ENSG00000117399"
"2038","ENSG00000130827"
"2039","ENSG00000147642"
"2040","ENSG00000059588"
"2041","ENSG00000160862"
"2042","ENSG00000158042"
"2043","ENSG00000180104"
"2044","ENSG00000023909"
"2045","ENSG00000139266"
"2046","ENSG00000080845"
"2047","ENSG00000139410"
"2048","ENSG00000280987"
"2049","ENSG00000176105"
"2050","ENSG00000099256"
"2051","ENSG00000128604"
"2052","ENSG00000225787"
"2053","ENSG00000129187"
"2054","ENSG00000272869"
"2055","ENSG00000095319"
"2056","ENSG00000188176"
"2057","ENSG00000122026"
"2058","ENSG00000175215"
"2059","ENSG00000282034"
"2060","ENSG00000108175"
"2061","ENSG00000114391"
"2062","ENSG00000101935"
"2063","ENSG00000133028"
"2064","ENSG00000130299"
"2065","ENSG00000152767"
"2066","ENSG00000198700"
"2067","ENSG00000204256"
