"","x"
"1153","ENST00000268261"
"1154","ENST00000361419"
"1155","ENST00000323927"
"1156","ENST00000330181"
"1157","ENST00000373232"
"1158","ENST00000572954"
"1159","ENST00000343789"
"1160","ENST00000251607"
"1161","ENST00000266679"
"1162","ENST00000380377"
"1163","ENST00000356674"
"1164","ENST00000361871"
"1165","ENST00000581920"
"1166","ENST00000342505"
"1167","ENST00000566233"
"1168","ENST00000435169"
"1169","ENST00000345046"
"1170","ENST00000007516"
"1171","ENST00000595028"
"1172","ENST00000328735"
"1173","ENST00000524552"
"1174","ENST00000613941"
"1175","ENST00000229238"
"1176","ENST00000357360"
"1177","ENST00000263277"
"1178","ENST00000586486"
"1179","ENST00000578542"
"1180","ENST00000531429"
"1181","ENST00000487660"
"1182","ENST00000409276"
"1183","ENST00000263980"
"1184","ENST00000269349"
"1185","ENST00000426229"
"1186","ENST00000267984"
"1187","ENST00000320580"
"1188","ENST00000565355"
"1189","ENST00000313146"
"1190","ENST00000409468"
"1191","ENST00000203556"
"1192","ENST00000369077"
"1193","ENST00000334512"
"1194","ENST00000563663"
"1195","ENST00000559503"
"1196","ENST00000348520"
"1197","ENST00000396386"
"1198","ENST00000628795"
"1199","ENST00000546204"
"1200","ENST00000266079"
"1201","ENST00000540975"
"1202","ENST00000335999"
"1203","ENST00000490523"
"1204","ENST00000542313"
"1205","ENST00000311956"
"1206","ENST00000296861"
"1207","ENST00000488170"
"1208","ENST00000563587"
"1209","ENST00000371698"
"1210","ENST00000568743"
"1211","ENST00000331497"
"1212","ENST00000478730"
"1213","ENST00000355772"
"1214","ENST00000435815"
"1215","ENST00000581396"
"1216","ENST00000527397"
"1217","ENST00000472644"
"1218","ENST00000539276"
"1219","ENST00000584289"
"1220","ENST00000586760"
"1221","ENST00000234111"
"1222","ENST00000625723"
"1223","ENST00000535638"
"1224","ENST00000424649"
"1225","ENST00000497539"
"1226","ENST00000258014"
"1227","ENST00000313288"
"1228","ENST00000404767"
"1229","ENST00000394936"
"1230","ENST00000381431"
"1231","ENST00000548490"
"1232","ENST00000528433"
"1233","ENST00000549338"
"1234","ENST00000508137"
"1235","ENST00000376547"
"1236","ENST00000577830"
"1237","ENST00000488221"
"1238","ENST00000269397"
"1239","ENST00000494606"
"1240","ENST00000407315"
"1241","ENST00000604694"
"1242","ENST00000331243"
"1243","ENST00000302424"
"1244","ENST00000301678"
"1245","ENST00000552266"
"1246","ENST00000508425"
"1247","ENST00000523329"
"1248","ENST00000532702"
"1249","ENST00000544884"
"1250","ENST00000373840"
"1251","ENST00000435409"
"1252","ENST00000311124"
"1253","ENST00000589737"
"1254","ENST00000542061"
"1255","ENST00000454173"
"1256","ENST00000526256"
"1257","ENST00000369893"
"1258","ENST00000461271"
"1259","ENST00000366582"
"1260","ENST00000372398"
"1261","ENST00000521089"
"1262","ENST00000358301"
"1263","ENST00000395802"
"1264","ENST00000252445"
"1265","ENST00000305218"
"1266","ENST00000523636"
"1267","ENST00000340124"
"1268","ENST00000330634"
"1269","ENST00000244496"
"1270","ENST00000475802"
"1271","ENST00000448271"
"1272","ENST00000261369"
"1273","ENST00000341700"
"1274","ENST00000330579"
"1275","ENST00000537098"
"1276","ENST00000354926"
"1277","ENST00000262803"
"1278","ENST00000559686"
"1279","ENST00000626705"
"1280","ENST00000326674"
"1281","ENST00000331134"
"1282","ENST00000508407"
"1283","ENST00000565571"
"1284","ENST00000526891"
"1285","ENST00000262613"
"1286","ENST00000476832"
"1287","ENST00000305103"
"1288","ENST00000324907"
"1289","ENST00000540647"
"1290","ENST00000265354"
"1291","ENST00000507282"
"1292","ENST00000448451"
"1293","ENST00000541204"
"1294","ENST00000534377"
"1295","ENST00000217456"
"1296","ENST00000322428"
"1297","ENST00000517671"
"1298","ENST00000281828"
"1299","ENST00000568282"
"1300","ENST00000573714"
"1301","ENST00000369110"
"1302","ENST00000373053"
"1303","ENST00000272438"
"1304","ENST00000546591"
"1305","ENST00000598022"
"1306","ENST00000584577"
"1307","ENST00000358432"
"1308","ENST00000242505"
"1309","ENST00000368885"
"1310","ENST00000407540"
"1311","ENST00000445924"
"1312","ENST00000540225"
"1313","ENST00000252674"
"1314","ENST00000494457"
"1315","ENST00000262031"
"1316","ENST00000575040"
"1317","ENST00000436900"
"1318","ENST00000405878"
"1319","ENST00000264202"
"1320","ENST00000218230"
"1321","ENST00000477985"
"1322","ENST00000298130"
"1323","ENST00000580453"
"1324","ENST00000595945"
"1325","ENST00000422725"
"1326","ENST00000539204"
"1327","ENST00000355653"
"1328","ENST00000479300"
"1329","ENST00000374902"
"1330","ENST00000620597"
"1331","ENST00000354283"
"1332","ENST00000610745"
"1333","ENST00000294244"
"1334","ENST00000447299"
"1335","ENST00000493900"
"1336","ENST00000393308"
"1337","ENST00000339772"
"1338","ENST00000565588"
"1339","ENST00000225916"
"1340","ENST00000504247"
"1341","ENST00000326181"
"1342","ENST00000298564"
"1343","ENST00000462646"
"1344","ENST00000415131"
"1345","ENST00000604262"
"1346","ENST00000296255"
"1347","ENST00000368547"
"1348","ENST00000525369"
"1349","ENST00000372950"
"1350","ENST00000616379"
"1351","ENST00000526862"
"1352","ENST00000563505"
"1353","ENST00000530019"
"1354","ENST00000458669"
"1355","ENST00000424167"
"1356","ENST00000522635"
"1357","ENST00000295133"
"1358","ENST00000252818"
"1359","ENST00000398073"
"1360","ENST00000393306"
"1361","ENST00000373290"
"1362","ENST00000298532"
"1363","ENST00000166345"
"1364","ENST00000300131"
"1365","ENST00000330574"
"1366","ENST00000327300"
"1367","ENST00000548084"
"1368","ENST00000626868"
"1369","ENST00000514057"
"1370","ENST00000356936"
"1371","ENST00000401089"
"1372","ENST00000465325"
"1373","ENST00000550834"
"1374","ENST00000243253"
"1375","ENST00000626067"
"1376","ENST00000592619"
"1377","ENST00000407193"
"1378","ENST00000466490"
"1379","ENST00000226760"
"1380","ENST00000270625"
"1381","ENST00000295901"
"1382","ENST00000358204"
"1383","ENST00000323224"
"1384","ENST00000268695"
"1385","ENST00000438307"
"1386","ENST00000546654"
"1387","ENST00000578737"
"1388","ENST00000598814"
"1389","ENST00000525649"
"1390","ENST00000547773"
"1391","ENST00000443572"
"1392","ENST00000381317"
"1393","ENST00000560274"
"1394","ENST00000317368"
"1395","ENST00000497137"
"1396","ENST00000512493"
"1397","ENST00000503737"
"1398","ENST00000543337"
"1399","ENST00000328649"
"1400","ENST00000540759"
"1401","ENST00000368232"
"1402","ENST00000469153"
"1403","ENST00000258975"
"1404","ENST00000393080"
"1405","ENST00000334205"
"1406","ENST00000335272"
"1407","ENST00000448875"
"1408","ENST00000405201"
"1409","ENST00000262306"
"1410","ENST00000444166"
"1411","ENST00000615512"
"1412","ENST00000621573"
"1413","ENST00000520931"
"1414","ENST00000307422"
"1415","ENST00000585368"
"1416","ENST00000405746"
"1417","ENST00000377045"
"1418","ENST00000560288"
"1419","ENST00000304271"
"1420","ENST00000372996"
"1421","ENST00000310837"
"1422","ENST00000473939"
"1423","ENST00000336133"
"1424","ENST00000230050"
"1425","ENST00000541372"
"1426","ENST00000446922"
"1427","ENST00000483191"
"1428","ENST00000373972"
"1429","ENST00000435120"
"1430","ENST00000529806"
"1431","ENST00000529048"
"1432","ENST00000628067"
"1433","ENST00000540828"
"1434","ENST00000358239"
"1435","ENST00000291295"
"1436","ENST00000329548"
"1437","ENST00000586549"
"1438","ENST00000368504"
"1439","ENST00000504594"
"1440","ENST00000310597"
"1441","ENST00000632832"
"1442","ENST00000454747"
"1443","ENST00000468918"
"1444","ENST00000585042"
"1445","ENST00000395246"
"1446","ENST00000264279"
"1447","ENST00000343575"
"1448","ENST00000426440"
"1449","ENST00000474024"
"1450","ENST00000510015"
"1451","ENST00000476983"
"1452","ENST00000590510"
"1453","ENST00000563683"
"1454","ENST00000532567"
"1455","ENST00000548480"
"1456","ENST00000539196"
"1457","ENST00000367576"
"1458","ENST00000578611"
"1459","ENST00000293350"
"1460","ENST00000446699"
"1461","ENST00000604360"
"1462","ENST00000562234"
"1463","ENST00000314397"
"1464","ENST00000532118"
"1465","ENST00000560343"
"1466","ENST00000396594"
"1467","ENST00000398208"
"1468","ENST00000444272"
"1469","ENST00000424234"
"1470","ENST00000481094"
"1471","ENST00000418541"
"1472","ENST00000539137"
"1473","ENST00000259241"
"1474","ENST00000592330"
"1475","ENST00000379751"
"1476","ENST00000320912"
"1477","ENST00000392132"
"1478","ENST00000398733"
"1479","ENST00000587902"
"1480","ENST00000534785"
"1481","ENST00000407780"
"1482","ENST00000372991"
"1483","ENST00000481916"
"1484","ENST00000460231"
"1485","ENST00000394580"
"1486","ENST00000622306"
"1487","ENST00000455784"
"1488","ENST00000468895"
"1489","ENST00000400137"
"1490","ENST00000537919"
"1491","ENST00000570052"
"1492","ENST00000374315"
"1493","ENST00000377214"
"1494","ENST00000549633"
"1495","ENST00000381736"
"1496","ENST00000375151"
"1497","ENST00000573725"
"1498","ENST00000302103"
"1499","ENST00000581858"
"1500","ENST00000299084"
"1501","ENST00000452806"
"1502","ENST00000553935"
"1503","ENST00000524553"
"1504","ENST00000392169"
"1505","ENST00000419616"
"1506","ENST00000372715"
"1507","ENST00000510038"
"1508","ENST00000347708"
"1509","ENST00000393437"
"1510","ENST00000439887"
"1511","ENST00000566455"
"1512","ENST00000531180"
"1513","ENST00000360862"
"1514","ENST00000330720"
"1515","ENST00000577554"
"1516","ENST00000470904"
"1517","ENST00000269383"
"1518","ENST00000462990"
"1519","ENST00000477863"
"1520","ENST00000255305"
"1521","ENST00000471449"
"1522","ENST00000240662"
"1523","ENST00000316660"
"1524","ENST00000528648"
"1525","ENST00000333602"
"1526","ENST00000311141"
"1527","ENST00000507968"
"1528","ENST00000332810"
"1529","ENST00000472354"
"1530","ENST00000360004"
"1531","ENST00000369762"
"1532","ENST00000264552"
"1533","ENST00000422605"
"1534","ENST00000393203"
"1535","ENST00000512328"
"1536","ENST00000416614"
"1537","ENST00000592561"
"1538","ENST00000391971"
"1539","ENST00000553502"
"1540","ENST00000577875"
"1541","ENST00000552296"
"1542","ENST00000505969"
"1543","ENST00000443656"
"1544","ENST00000480753"
"1545","ENST00000413447"
"1546","ENST00000528292"
"1547","ENST00000382361"
"1548","ENST00000471602"
"1549","ENST00000566095"
"1550","ENST00000353442"
"1551","ENST00000439080"
"1552","ENST00000535718"
"1553","ENST00000605930"
"1554","ENST00000358007"
"1555","ENST00000198765"
"1556","ENST00000550934"
"1557","ENST00000369503"
"1558","ENST00000546939"
"1559","ENST00000238688"
"1560","ENST00000520884"
"1561","ENST00000367262"
"1562","ENST00000544915"
"1563","ENST00000528837"
"1564","ENST00000591240"
"1565","ENST00000474281"
"1566","ENST00000563194"
"1567","ENST00000460903"
"1568","ENST00000466764"
"1569","ENST00000225614"
"1570","ENST00000492277"
"1571","ENST00000455385"
"1572","ENST00000312547"
"1573","ENST00000454310"
"1574","ENST00000507420"
"1575","ENST00000355029"
"1576","ENST00000468090"
"1577","ENST00000254810"
"1578","ENST00000559582"
"1579","ENST00000509686"
"1580","ENST00000611123"
"1581","ENST00000526341"
"1582","ENST00000435930"
"1583","ENST00000475720"
"1584","ENST00000324557"
"1585","ENST00000301264"
"1586","ENST00000510797"
"1587","ENST00000477460"
"1588","ENST00000344036"
"1589","ENST00000552766"
"1590","ENST00000545156"
"1591","ENST00000340491"
"1592","ENST00000576112"
"1593","ENST00000339872"
"1594","ENST00000371674"
"1595","ENST00000610817"
"1596","ENST00000527273"
"1597","ENST00000474226"
"1598","ENST00000602871"
"1599","ENST00000496977"
"1600","ENST00000562684"
"1601","ENST00000217426"
"1602","ENST00000351698"
"1603","ENST00000329214"
"1604","ENST00000546799"
"1605","ENST00000378312"
"1606","ENST00000336454"
"1607","ENST00000382581"
"1608","ENST00000413432"
"1609","ENST00000354185"
"1610","ENST00000409687"
"1611","ENST00000473427"
"1612","ENST00000372836"
"1613","ENST00000577371"
"1614","ENST00000401558"
"1615","ENST00000532887"
"1616","ENST00000294742"
"1617","ENST00000505059"
"1618","ENST00000562726"
"1619","ENST00000526250"
"1620","ENST00000464364"
"1621","ENST00000552528"
"1622","ENST00000470482"
"1623","ENST00000358252"
"1624","ENST00000397032"
"1625","ENST00000589631"
"1626","ENST00000619352"
"1627","ENST00000598585"
"1628","ENST00000265896"
"1629","ENST00000491287"
"1630","ENST00000296289"
"1631","ENST00000331821"
"1632","ENST00000409939"
"1633","ENST00000553049"
"1634","ENST00000409001"
"1635","ENST00000264639"
"1636","ENST00000566612"
"1637","ENST00000329970"
"1638","ENST00000551954"
"1639","ENST00000555543"
"1640","ENST00000560972"
"1641","ENST00000078429"
"1642","ENST00000330263"
"1643","ENST00000480615"
"1644","ENST00000517669"
"1645","ENST00000289805"
"1646","ENST00000629845"
"1647","ENST00000557433"
"1648","ENST00000477179"
"1649","ENST00000591871"
"1650","ENST00000533266"
"1651","ENST00000361813"
"1652","ENST00000457654"
"1653","ENST00000413699"
"1654","ENST00000297185"
"1655","ENST00000542793"
"1656","ENST00000239882"
"1657","ENST00000526233"
"1658","ENST00000246043"
"1659","ENST00000601393"
"1660","ENST00000596852"
"1661","ENST00000588454"
"1662","ENST00000419181"
"1663","ENST00000285873"
"1664","ENST00000511482"
"1665","ENST00000252744"
"1666","ENST00000409171"
"1667","ENST00000358337"
"1668","ENST00000380325"
"1669","ENST00000309451"
"1670","ENST00000568351"
"1671","ENST00000372068"
"1672","ENST00000328619"
"1673","ENST00000258111"
"1674","ENST00000223369"
"1675","ENST00000425676"
"1676","ENST00000393946"
"1677","ENST00000357790"
"1678","ENST00000528651"
"1679","ENST00000520467"
"1680","ENST00000394013"
"1681","ENST00000369636"
"1682","ENST00000528839"
"1683","ENST00000561894"
"1684","ENST00000262061"
"1685","ENST00000566397"
"1686","ENST00000085079"
"1687","ENST00000338492"
"1688","ENST00000382011"
"1689","ENST00000319004"
"1690","ENST00000462542"
"1691","ENST00000325875"
"1692","ENST00000370056"
"1693","ENST00000343380"
"1694","ENST00000322507"
"1695","ENST00000395863"
"1696","ENST00000475723"
"1697","ENST00000582163"
"1698","ENST00000312037"
"1699","ENST00000564320"
"1700","ENST00000474144"
"1701","ENST00000585892"
"1702","ENST00000538718"
"1703","ENST00000263280"
"1704","ENST00000475125"
"1705","ENST00000514505"
"1706","ENST00000421284"
"1707","ENST00000334062"
"1708","ENST00000521328"
"1709","ENST00000611106"
"1710","ENST00000417652"
"1711","ENST00000421109"
"1712","ENST00000535140"
"1713","ENST00000485897"
"1714","ENST00000368845"
"1715","ENST00000366554"
"1716","ENST00000589126"
"1717","ENST00000621144"
"1718","ENST00000618690"
"1719","ENST00000221413"
"1720","ENST00000494185"
"1721","ENST00000625635"
"1722","ENST00000515390"
"1723","ENST00000315571"
"1724","ENST00000370009"
"1725","ENST00000319694"
"1726","ENST00000345807"
"1727","ENST00000486867"
"1728","ENST00000394801"
"1729","ENST00000561452"
"1730","ENST00000343262"
"1731","ENST00000368219"
"1732","ENST00000580054"
"1733","ENST00000242827"
"1734","ENST00000370251"
"1735","ENST00000432020"
"1736","ENST00000379370"
"1737","ENST00000570831"
"1738","ENST00000422514"
"1739","ENST00000548270"
"1740","ENST00000522528"
"1741","ENST00000262319"
"1742","ENST00000601492"
"1743","ENST00000489818"
"1744","ENST00000510361"
"1745","ENST00000507392"
"1746","ENST00000308388"
"1747","ENST00000321301"
"1748","ENST00000370509"
"1749","ENST00000430120"
"1750","ENST00000527226"
"1751","ENST00000461005"
"1752","ENST00000491430"
"1753","ENST00000412215"
"1754","ENST00000378756"
"1755","ENST00000395199"
"1756","ENST00000586529"
"1757","ENST00000393038"
"1758","ENST00000595227"
"1759","ENST00000553110"
"1760","ENST00000263846"
"1761","ENST00000225296"
"1762","ENST00000465144"
"1763","ENST00000258243"
"1764","ENST00000621311"
"1765","ENST00000567635"
"1766","ENST00000465788"
"1767","ENST00000515829"
"1768","ENST00000455679"
"1769","ENST00000009180"
"1770","ENST00000517707"
"1771","ENST00000320334"
"1772","ENST00000394908"
"1773","ENST00000598355"
"1774","ENST00000524835"
